timestamp,deletions,insertions,reads,updates
1596284324,882519105,928104633,8233807562,6422043704
1596284325,882519105,928104651,8233807973,6422044115
1596284326,882519105,928104675,8233808220,6422044362
1596284327,882519105,928104695,8233808472,6422044614
1596284328,882519105,928104708,8233808732,6422044874
1596284329,882519105,928104717,8233808975,6422045117
1596284330,882519105,928104730,8233809217,6422045359
1596284331,882519105,928104742,8233809465,6422045607
1596284332,882519105,928104744,8233809519,6422045661
1596284333,882519105,928104760,8233809591,6422045733
1596284334,882519105,928104771,8233809838,6422045980
1596284335,882519105,928104775,8233810077,6422046219
1596284336,882519105,928104781,8233810461,6422046603
1596284337,882519105,928104784,8233810930,6422047072
1596284338,882519105,928104793,8233811392,6422047534
1596284339,882519105,928104821,8233811856,6422047998
1596284340,882519105,928104846,8233812322,6422048464
1596284341,882519105,928104864,8233812750,6422048892
1596284342,882519105,928104883,8233813187,6422049329
1596284343,882519105,928104904,8233813669,6422049811
1596284344,882519105,928104915,8233814314,6422050456
1596284345,882519105,928104937,8233814951,6422051093
1596284346,882519105,928104948,8233815606,6422051748
1596284347,882519105,928104958,8233816150,6422052292
1596284348,882519105,928104980,8233816658,6422052800
1596284349,882519105,928104994,8233817188,6422053329
1596284350,882519105,928105008,8233817707,6422053849
1596284351,882519105,928105028,8233818234,6422054376
1596284352,882519105,928105035,8233818764,6422054906
1596284353,882519105,928105046,8233819276,6422055418
1596284354,882519105,928105071,8233819771,6422055913
1596284355,882519105,928105091,8233820205,6422056347
1596284356,882519105,928105118,8233820631,6422056773
1596284357,882519105,928105137,8233821030,6422057172
1596284358,882519105,928105142,8233821268,6422057410
1596284359,882519105,928105150,8233821512,6422057654
1596284360,882519105,928105166,8233821773,6422057915
1596284361,882519105,928105183,8233822021,6422058163
1596284362,882519105,928105199,8233822270,6422058412
1596284363,882519105,928105220,8233822514,6422058656
1596284364,882519105,928105240,8233822749,6422058891
1596284365,882519105,928105262,8233822970,6422059112
1596284366,882519105,928105288,8233823222,6422059364
1596284367,882519105,928105292,8233823462,6422059604
1596284368,882519105,928105294,8233823705,6422059847
1596284369,882519105,928105322,8233824098,6422060240
1596284370,882519105,928105345,8233824572,6422060714
1596284371,882519105,928105359,8233825047,6422061189
1596284372,882519105,928105375,8233825511,6422061653
1596284373,882519105,928105385,8233825972,6422062114
1596284374,882519105,928105397,8233826432,6422062574
1596284375,882519105,928105427,8233826885,6422063027
1596284376,882519105,928105442,8233827335,6422063477
1596284377,882519105,928105454,8233827865,6422064007
1596284378,882519105,928105470,8233828516,6422064658
1596284379,882519105,928105486,8233829144,6422065286
1596284380,882519105,928105494,8233829658,6422065800
1596284381,882519105,928105512,8233830176,6422066318
1596284382,882519105,928105520,8233830682,6422066824
1596284383,882519105,928105547,8233831117,6422067259
1596284384,882519105,928105572,8233831548,6422067690
1596284385,882519105,928105588,8233831977,6422068119
1596284386,882519105,928105606,8233832415,6422068557
1596284387,882519105,928105625,8233832850,6422068992
1596284388,882519105,928105643,8233833302,6422069444
1596284389,882519105,928105663,8233833628,6422069770
1596284390,882519105,928105690,8233833882,6422070024
1596284391,882519105,928105706,8233834128,6422070270
1596284392,882519105,928105721,8233834372,6422070514
1596284393,882519105,928105735,8233834620,6422070762
1596284394,882519105,928105745,8233834861,6422071003
1596284395,882519105,928105748,8233835106,6422071248
1596284396,882519105,928105763,8233835352,6422071494
1596284397,882519105,928105770,8233835561,6422071703
1596284398,882519105,928105791,8233835599,6422071741
1596284399,882519105,928105834,8233835654,6422071796
1596284400,882519105,928105870,8233835820,6422071962
1596284401,882519105,928105896,8233836070,6422072212
1596284402,882519105,928105912,8233836319,6422072461
1596284403,882519105,928105924,8233836565,6422072707
1596284404,882519105,928105951,8233836798,6422072940
1596284405,882519105,928105970,8233837043,6422073185
1596284406,882519105,928105993,8233837296,6422073438
1596284407,882519105,928106011,8233837580,6422073722
1596284408,882519105,928106025,8233838023,6422074165
1596284409,882519105,928106032,8233838477,6422074619
1596284410,882519105,928106046,8233838930,6422075072
1596284411,882519105,928106057,8233839409,6422075551
1596284412,882519105,928106062,8233839870,6422076012
1596284413,882519105,928106076,8233840320,6422076462
1596284414,882519105,928106099,8233840788,6422076930
1596284415,882519105,928106115,8233841248,6422077390
1596284416,882519105,928106138,8233841713,6422077855
1596284417,882519105,928106154,8233842180,6422078322
1596284418,882519105,928106167,8233842637,6422078779
1596284419,882519105,928106192,8233843046,6422079188
1596284420,882519105,928106209,8233843283,6422079425
1596284421,882519105,928106217,8233843529,6422079671
1596284422,882519105,928106227,8233843770,6422079912
1596284423,882519105,928106250,8233844022,6422080164
1596284424,882519105,928106263,8233844276,6422080418
1596284425,882519105,928106276,8233844516,6422080658
1596284426,882519105,928106294,8233844759,6422080901
1596284427,882519105,928106305,8233844802,6422080944
1596284428,882519105,928106333,8233844985,6422081127
1596284429,882519105,928106349,8233845014,6422081156
1596284430,882519105,928106365,8233845145,6422081287
1596284431,882519105,928106391,8233845388,6422081530
1596284432,882519105,928106426,8233845629,6422081771
1596284433,882519105,928106443,8233845862,6422082003
1596284434,882519105,928106453,8233846105,6422082247
1596284436,882519105,928106464,8233846342,6422082484
1596284437,882519105,928106480,8233846592,6422082734
1596284438,882519105,928106497,8233846841,6422082983
1596284439,882519105,928106516,8233847084,6422083226
1596284440,882519105,928106528,8233847330,6422083472
1596284441,882519105,928106533,8233847575,6422083717
1596284442,882519105,928106536,8233847818,6422083960
1596284443,882519105,928106542,8233848064,6422084206
1596284444,882519105,928106556,8233848315,6422084457
1596284445,882519105,928106568,8233848572,6422084714
1596284446,882519105,928106576,8233848815,6422084957
1596284447,882519105,928106617,8233849073,6422085215
1596284448,882519105,928106637,8233849330,6422085472
1596284449,882519105,928106644,8233849580,6422085722
1596284450,882519105,928106662,8233849766,6422085908
1596284451,882519105,928106666,8233849783,6422085925
1596284452,882519105,928106678,8233849820,6422085962
1596284453,882519105,928106703,8233849863,6422086005
1596284454,882519105,928106738,8233849909,6422086051
1596284455,882519105,928106750,8233849949,6422086091
1596284456,882519105,928106760,8233849984,6422086126
1596284457,882519105,928106762,8233850016,6422086158
1596284458,882519105,928106771,8233850059,6422086201
1596284459,882519105,928106781,8233850097,6422086239
1596284460,882519105,928106791,8233850125,6422086267
1596284461,882519105,928106817,8233850151,6422086293
1596284462,882519105,928106854,8233850245,6422086387
1596284463,882519105,928106876,8233850492,6422086634
1596284464,882519105,928106890,8233850737,6422086879
1596284465,882519105,928106913,8233850986,6422087128
1596284466,882519105,928107171,8233851225,6422087367
1596284467,882519105,928107201,8233851469,6422087611
1596284468,882519105,928107226,8233851722,6422087864
1596284469,882519105,928107255,8233851973,6422088115
1596284470,882519105,928107268,8233852238,6422088380
1596284471,882519105,928107276,8233852481,6422088623
1596284472,882519105,928107529,8233852739,6422088881
1596284473,882519105,928107540,8233852991,6422089133
1596284474,882519105,928107546,8233853231,6422089373
1596284475,882519105,928107558,8233853475,6422089617
1596284476,882519105,928107562,8233853727,6422089869
1596284477,882519105,928107606,8233853969,6422090111
1596284478,882519105,928107810,8233854207,6422090349
1596284479,882519105,928107824,8233854467,6422090609
1596284480,882519105,928107840,8233854719,6422090861
1596284481,882519105,928107884,8233854955,6422091097
1596284482,882519105,928107933,8233854987,6422091129
1596284483,882519105,928108174,8233855044,6422091186
1596284484,882519105,928108193,8233855081,6422091223
1596284485,882519105,928108202,8233855118,6422091260
1596284486,882519105,928108216,8233855157,6422091299
1596284487,882519105,928108244,8233855189,6422091331
1596284488,882519105,928108304,8233855222,6422091364
1596284489,882519105,928108482,8233855261,6422091403
1596284490,882519105,928108487,8233855291,6422091433
1596284491,882519105,928108500,8233855325,6422091467
1596284492,882519105,928108517,8233855369,6422091511
1596284493,882519105,928108529,8233855575,6422091717
1596284494,882519105,928108537,8233855819,6422091961
1596284495,882519105,928108550,8233856071,6422092213
1596284496,882519105,928108593,8233856326,6422092468
1596284497,882519105,928108600,8233856559,6422092701
1596284498,882519105,928108623,8233856814,6422092956
1596284499,882519105,928108637,8233857058,6422093200
1596284500,882519105,928108644,8233857311,6422093453
1596284501,882519105,928108657,8233857556,6422093698
1596284502,882519105,928108665,8233857812,6422093954
1596284503,882519105,928108680,8233858058,6422094200
1596284504,882519105,928108692,8233858303,6422094445
1596284505,882519105,928108717,8233858564,6422094706
1596284506,882519105,928108729,8233858805,6422094947
1596284507,882519105,928108743,8233859051,6422095193
1596284508,882519105,928108755,8233859295,6422095437
1596284509,882519105,928108763,8233859541,6422095683
1596284510,882519105,928108781,8233859779,6422095921
1596284511,882519105,928108821,8233860035,6422096177
1596284512,882519105,928108834,8233860103,6422096245
1596284513,882519105,928108859,8233860137,6422096279
1596284514,882519105,928108898,8233860183,6422096325
1596284515,882519105,928108914,8233860229,6422096371
1596284516,882519105,928108921,8233860268,6422096410
1596284517,882519105,928108923,8233860297,6422096439
1596284518,882519105,928108923,8233860330,6422096472
1596284519,882519105,928108929,8233860361,6422096503
1596284520,882519105,928108947,8233860404,6422096546
1596284521,882519105,928108956,8233860436,6422096578
1596284522,882519105,928108977,8233860474,6422096616
1596284523,882519105,928108988,8233860590,6422096732
1596284524,882519105,928109000,8233860843,6422096985
1596284525,882519105,928109032,8233861106,6422097248
1596284526,882519105,928109075,8233861357,6422097499
1596284527,882519105,928109089,8233861603,6422097745
1596284528,882519105,928109110,8233861851,6422097993
1596284529,882519105,928109126,8233862090,6422098232
1596284530,882519105,928109150,8233862353,6422098495
1596284531,882519105,928109158,8233862604,6422098746
1596284532,882519105,928109174,8233862880,6422099022
1596284533,882519105,928109188,8233863124,6422099266
1596284534,882519105,928109200,8233863371,6422099513
1596284535,882519105,928109200,8233863615,6422099757
1596284536,882519105,928109206,8233863857,6422099999
1596284537,882519105,928109215,8233864101,6422100243
1596284538,882519105,928109221,8233864347,6422100489
1596284539,882519105,928109228,8233864589,6422100731
1596284540,882519105,928109249,8233864828,6422100970
1596284541,882519105,928109297,8233865080,6422101222
1596284542,882519105,928109307,8233865246,6422101388
1596284543,882519105,928109335,8233865298,6422101440
1596284544,882519105,928109347,8233865331,6422101473
1596284545,882519105,928109373,8233865371,6422101513
1596284546,882519105,928109391,8233865417,6422101559
1596284547,882519105,928109402,8233865457,6422101599
1596284548,882519105,928109411,8233865493,6422101635
1596284549,882519105,928109415,8233865532,6422101674
1596284550,882519105,928109421,8233865566,6422101708
1596284551,882519105,928109447,8233865612,6422101754
1596284552,882519105,928109464,8233865664,6422101806
1596284553,882519105,928109478,8233865698,6422101840
1596284554,882519105,928109485,8233865857,6422101999
1596284555,882519105,928109524,8233866114,6422102256
1596284556,882519105,928109564,8233866366,6422102508
1596284557,882519105,928109571,8233866606,6422102748
1596284558,882519105,928109589,8233866843,6422102985
1596284559,882519105,928109602,8233867090,6422103232
1596284560,882519105,928109621,8233867338,6422103480
1596284561,882519105,928109636,8233867586,6422103728
1596284562,882519105,928109642,8233867842,6422103984
1596284563,882519105,928109652,8233868070,6422104212
1596284564,882519105,928109655,8233868309,6422104451
1596284565,882519105,928109659,8233868553,6422104695
1596284566,882519105,928109676,8233868804,6422104946
1596284567,882519105,928109691,8233869050,6422105192
1596284568,882519105,928109696,8233869294,6422105436
1596284569,882519105,928109702,8233869537,6422105679
1596284570,882519105,928109750,8233869806,6422105948
1596284571,882519105,928109782,8233870053,6422106195
1596284572,882519105,928109799,8233870300,6422106442
1596284573,882519105,928109817,8233870430,6422106572
1596284574,882519105,928109829,8233870469,6422106611
1596284575,882519105,928109843,8233870506,6422106648
1596284576,882519105,928109856,8233870546,6422106688
1596284577,882519105,928109866,8233870584,6422106726
1596284578,882519105,928109875,8233870621,6422106763
1596284579,882519105,928109886,8233870658,6422106800
1596284580,882519105,928109903,8233870703,6422106845
1596284581,882519105,928109917,8233870739,6422106881
1596284582,882519105,928109936,8233870787,6422106929
1596284583,882519105,928109945,8233870821,6422106963
1596284584,882519105,928109954,8233871026,6422107168
1596284585,882519105,928109999,8233871284,6422107426
1596284586,882519105,928110028,8233871541,6422107683
1596284587,882519105,928110045,8233871789,6422107931
1596284588,882519105,928110065,8233872036,6422108178
1596284589,882519105,928110072,8233872283,6422108425
1596284590,882519105,928110083,8233872538,6422108680
1596284591,882519105,928110100,8233872791,6422108933
1596284592,882519105,928110108,8233873067,6422109209
1596284593,882519105,928110112,8233873307,6422109449
1596284594,882519105,928110117,8233873560,6422109702
1596284595,882519105,928110128,8233873807,6422109949
1596284596,882519105,928110146,8233874056,6422110198
1596284597,882519105,928110163,8233874302,6422110444
1596284598,882519105,928110175,8233874545,6422110687
1596284599,882519105,928110188,8233874783,6422110925
1596284600,882519105,928110229,8233875042,6422111184
1596284601,882519105,928110262,8233875293,6422111435
1596284602,882519105,928110271,8233875534,6422111676
1596284603,882519105,928110289,8233875621,6422111763
1596284604,882519105,928110308,8233875658,6422111800
1596284605,882519105,928110328,8233875704,6422111846
1596284606,882519105,928110345,8233875747,6422111889
1596284607,882519105,928110361,8233875784,6422111926
1596284608,882519105,928110366,8233875821,6422111963
1596284609,882519105,928110367,8233875852,6422111994
1596284610,882519105,928110390,8233875895,6422112037
1596284611,882519105,928110415,8233875935,6422112077
1596284612,882519105,928110444,8233875969,6422112111
1596284613,882519105,928110466,8233876013,6422112155
1596284614,882519105,928110491,8233876135,6422112277
1596284615,882519105,928110515,8233876404,6422112546
1596284616,882519105,928110532,8233876661,6422112803
1596284617,882519105,928110554,8233876909,6422113051
1596284618,882519105,928110564,8233877162,6422113304
1596284619,882519105,928110577,8233877412,6422113554
1596284620,882519105,928110588,8233877664,6422113806
1596284621,882519105,928110601,8233877924,6422114066
1596284622,882519105,928110615,8233878177,6422114319
1596284623,882519105,928110625,8233878411,6422114553
1596284624,882519105,928110629,8233878663,6422114805
1596284625,882519105,928110647,8233878917,6422115059
1596284626,882519105,928110660,8233879168,6422115310
1596284627,882519105,928110703,8233879434,6422115576
1596284628,882519105,928110728,8233879681,6422115823
1596284630,882519105,928110746,8233879941,6422116083
1596284631,882519105,928110767,8233880185,6422116327
1596284632,882519105,928110775,8233880432,6422116574
1596284633,882519105,928110791,8233880692,6422116834
1596284634,882519105,928110793,8233880806,6422116948
1596284635,882519105,928110798,8233880844,6422116986
1596284636,882519105,928110820,8233880888,6422117030
1596284637,882519105,928110845,8233880933,6422117075
1596284638,882519105,928110859,8233880962,6422117104
1596284639,882519105,928110862,8233880989,6422117131
1596284640,882519105,928110889,8233881029,6422117171
1596284641,882519105,928110913,8233881068,6422117210
1596284642,882519105,928110922,8233881107,6422117249
1596284643,882519105,928110975,8233881166,6422117308
1596284644,882519105,928111000,8233881204,6422117346
1596284645,882519105,928111011,8233881345,6422117487
1596284646,882519105,928111021,8233881601,6422117743
1596284647,882519105,928111029,8233881855,6422117997
1596284648,882519105,928111031,8233882101,6422118243
1596284649,882519105,928111035,8233882345,6422118487
1596284650,882519105,928111040,8233882601,6422118743
1596284651,882519105,928111060,8233882866,6422119008
1596284652,882519105,928111074,8233883146,6422119288
1596284653,882519105,928111088,8233883392,6422119534
1596284654,882519105,928111095,8233883646,6422119788
1596284655,882519105,928111106,8233883882,6422120024
1596284656,882519105,928111121,8233884132,6422120274
1596284657,882519105,928111127,8233884381,6422120523
1596284658,882519105,928111179,8233884651,6422120793
1596284659,882519105,928111201,8233884896,6422121038
1596284660,882519105,928111226,8233885144,6422121286
1596284661,882519105,928111236,8233885384,6422121526
1596284662,882519105,928111261,8233885627,6422121769
1596284663,882519105,928111273,8233885873,6422122015
1596284664,882519105,928111287,8233886002,6422122144
1596284665,882519105,928111299,8233886032,6422122174
1596284666,882519105,928111315,8233886076,6422122218
1596284667,882519105,928111328,8233886120,6422122262
1596284668,882519105,928111338,8233886153,6422122295
1596284669,882519105,928111354,8233886184,6422122326
1596284670,882519105,928111368,8233886223,6422122365
1596284671,882519105,928111384,8233886261,6422122403
1596284672,882519105,928111403,8233886306,6422122448
1596284673,882519105,928111442,8233886348,6422122490
1596284674,882519105,928111457,8233886393,6422122535
1596284675,882519105,928111469,8233886528,6422122670
1596284676,882519105,928111473,8233886773,6422122915
1596284677,882519105,928111482,8233887028,6422123170
1596284678,882519105,928111489,8233887285,6422123427
1596284679,882519105,928111494,8233887536,6422123678
1596284680,882519105,928111498,8233887785,6422123927
1596284681,882519105,928111508,8233888029,6422124171
1596284682,882519105,928111519,8233888285,6422124427
1596284683,882519105,928111521,8233888532,6422124674
1596284684,882519105,928111534,8233888779,6422124921
1596284685,882519105,928111543,8233889037,6422125179
1596284686,882519105,928111553,8233889275,6422125417
1596284687,882519105,928111572,8233889513,6422125655
1596284688,882519105,928111617,8233889773,6422125915
1596284689,882519105,928111628,8233890010,6422126152
1596284690,882519105,928111642,8233890260,6422126402
1596284691,882519105,928111650,8233890506,6422126648
1596284692,882519105,928111674,8233890757,6422126899
1596284693,882519105,928111681,8233891010,6422127152
1596284694,882519105,928111693,8233891117,6422127259
1596284695,882519105,928111711,8233891167,6422127309
1596284696,882519105,928111734,8233891207,6422127349
1596284697,882519105,928111753,8233891252,6422127394
1596284698,882519105,928111760,8233891280,6422127422
1596284699,882519105,928111768,8233891523,6422127665
1596284700,882519105,928111785,8233891777,6422127919
1596284701,882519105,928111801,8233892023,6422128165
1596284702,882519105,928111826,8233892264,6422128406
1596284703,882519105,928111875,8233892531,6422128673
1596284704,882519105,928111898,8233892782,6422128924
1596284705,882519105,928111915,8233893037,6422129179
1596284706,882519105,928111925,8233893287,6422129429
1596284707,882519105,928111930,8233893732,6422129874
1596284708,882519105,928111940,8233894200,6422130342
1596284709,882519105,928111943,8233894650,6422130792
1596284710,882519105,928111962,8233895107,6422131249
1596284711,882519105,928111975,8233895563,6422131705
1596284712,882519105,928111988,8233896027,6422132169
1596284713,882519105,928111994,8233896498,6422132640
1596284714,882519105,928112003,8233896958,6422133100
1596284715,882519105,928112015,8233897423,6422133565
1596284716,882519105,928112030,8233897887,6422134029
1596284717,882519105,928112054,8233898326,6422134467
1596284718,882519105,928112096,8233898795,6422134937
1596284719,882519105,928112115,8233899262,6422135404
1596284720,882519105,928112123,8233899734,6422135876
1596284721,882519105,928112128,8233900207,6422136349
1596284722,882519105,928112131,8233900669,6422136811
1596284723,882519105,928112136,8233900980,6422137122
1596284724,882519105,928112150,8233901231,6422137373
1596284725,882519105,928112164,8233901482,6422137624
1596284726,882519105,928112179,8233901529,6422137671
1596284727,882519105,928112192,8233901561,6422137703
1596284728,882519105,928112200,8233901598,6422137740
1596284729,882519105,928112211,8233901634,6422137776
1596284730,882519105,928112242,8233901672,6422137814
1596284731,882519105,928112251,8233901706,6422137848
1596284732,882519105,928112269,8233901734,6422137876
1596284733,882519105,928112301,8233901778,6422137920
1596284734,882519105,928112318,8233901824,6422137966
1596284735,882519105,928112327,8233901854,6422137996
1596284736,882519106,928112328,8233901887,6422138028
1596284737,882519106,928112337,8233901924,6422138065
1596284738,882519106,928112346,8233902163,6422138304
1596284739,882519106,928112358,8233902423,6422138564
1596284740,882519106,928112383,8233902676,6422138817
1596284741,882519106,928112388,8233902920,6422139061
1596284742,882519106,928112406,8233903169,6422139310
1596284743,882519106,928112413,8233903420,6422139561
1596284744,882519106,928112421,8233903666,6422139807
1596284745,882519106,928112435,8233903908,6422140049
1596284746,882519106,928112478,8233904174,6422140315
1596284747,882519106,928112493,8233904432,6422140573
1596284748,882519106,928112506,8233904673,6422140814
1596284749,882519106,928112512,8233904910,6422141051
1596284750,882519106,928112515,8233905129,6422141270
1596284751,882519106,928112517,8233905358,6422141499
1596284752,882519106,928112526,8233905607,6422141748
1596284753,882519106,928112538,8233905848,6422141989
1596284754,882519106,928112540,8233906085,6422142225
1596284755,882519106,928112564,8233906348,6422142489
1596284756,882519106,928112572,8233906594,6422142735
1596284757,882519106,928112577,8233906630,6422142771
1596284758,882519106,928112591,8233906670,6422142811
1596284759,882519106,928112604,8233906706,6422142847
1596284760,882519106,928112662,8233906769,6422142910
1596284761,882519106,928112707,8233906818,6422142959
1596284762,882519106,928112714,8233906859,6422143000
1596284763,882519106,928112723,8233906884,6422143025
1596284764,882519106,928112727,8233906923,6422143064
1596284765,882519106,928112729,8233906950,6422143091
1596284766,882519106,928112981,8233906987,6422143128
1596284767,882519106,928113000,8233907020,6422143161
1596284768,882519106,928113019,8233907064,6422143205
1596284769,882519106,928113041,8233907170,6422143311
1596284770,882519106,928113079,8233907434,6422143575
1596284771,882519106,928113339,8233907682,6422143823
1596284772,882519106,928113363,8233907964,6422144105
1596284773,882519106,928113379,8233908219,6422144360
1596284774,882519106,928113388,8233908463,6422144604
1596284775,882519106,928113442,8233908717,6422144858
1596284776,882519106,928113500,8233908962,6422145103
1596284777,882519106,928113699,8233909203,6422145344
1596284778,882519106,928113714,8233909450,6422145591
1596284779,882519106,928113716,8233909675,6422145816
1596284780,882519106,928113719,8233909921,6422146062
1596284781,882519106,928113755,8233910158,6422146299
1596284782,882519106,928113964,8233910399,6422146540
1596284783,882519106,928113974,8233910650,6422146791
1596284784,882519106,928113986,8233910873,6422147014
1596284785,882519106,928114007,8233911128,6422147269
1596284786,882519106,928114041,8233911374,6422147515
1596284787,882519106,928114097,8233911597,6422147738
1596284788,882519106,928114259,8233911840,6422147981
1596284789,882519106,928114275,8233911902,6422148043
1596284790,882519106,928114325,8233911951,6422148092
1596284791,882519106,928114339,8233911991,6422148132
1596284792,882519106,928114341,8233912025,6422148166
1596284793,882519106,928114362,8233912070,6422148211
1596284794,882519106,928114368,8233912111,6422148252
1596284795,882519106,928114374,8233912145,6422148286
1596284796,882519106,928114378,8233912182,6422148323
1596284797,882519106,928114386,8233912213,6422148354
1596284798,882519106,928114396,8233912252,6422148393
1596284799,882519106,928114420,8233912295,6422148436
1596284800,882519106,928114452,8233912341,6422148482
1596284801,882519106,928114457,8233912547,6422148688
1596284802,882519106,928114462,8233912790,6422148931
1596284803,882519106,928114467,8233913039,6422149180
1596284804,882519106,928114479,8233913287,6422149428
1596284805,882519106,928114529,8233913549,6422149690
1596284806,882519106,928114541,8233913775,6422149916
1596284807,882519106,928114548,8233914031,6422150172
1596284808,882519106,928114558,8233914273,6422150414
1596284809,882519106,928114570,8233914529,6422150670
1596284810,882519106,928114573,8233914763,6422150904
1596284811,882519106,928114587,8233915009,6422151150
1596284812,882519106,928114594,8233915248,6422151389
1596284813,882519106,928114597,8233915488,6422151629
1596284814,882519106,928114615,8233915730,6422151871
1596284815,882519106,928114630,8233915985,6422152126
1596284816,882519106,928114634,8233916229,6422152370
1596284817,882519106,928114642,8233916464,6422152605
1596284818,882519106,928114658,8233916706,6422152847
1596284819,882519106,928114682,8233916949,6422153090
1596284820,882519106,928114729,8233917061,6422153202
1596284821,882519106,928114748,8233917128,6422153269
1596284823,882519106,928114755,8233917370,6422153511
1596284824,882519106,928114772,8233917620,6422153761
1596284825,882519106,928114777,8233917867,6422154008
1596284826,882519106,928114787,8233918106,6422154247
1596284827,882519106,928114799,8233918366,6422154507
1596284828,882519106,928114811,8233918627,6422154768
1596284829,882519106,928114820,8233918864,6422155005
1596284830,882519106,928114842,8233919120,6422155261
1596284831,882519106,928114866,8233919359,6422155500
1596284832,882519106,928114872,8233919627,6422155768
1596284833,882519106,928114886,8233920055,6422156196
1596284834,882519106,928114888,8233920490,6422156631
1596284835,882519106,928114906,8233920932,6422157073
1596284836,882519106,928114959,8233921408,6422157549
1596284837,882519106,928115580,8233921817,6422157958
1596284838,882519106,928116451,8233922208,6422158349
1596284839,882519106,928117210,8233922562,6422158703
1596284840,882519106,928118009,8233922856,6422158997
1596284841,882519106,928118782,8233923145,6422159286
1596284842,882519106,928119760,8233923406,6422159547
1596284843,882519106,928120709,8233923702,6422159843
1596284844,882519106,928121703,8233923920,6422160061
1596284845,882519106,928122652,8233924149,6422160290
1596284846,882519106,928123667,8233924372,6422160513
1596284847,882519106,928124702,8233924599,6422160740
1596284848,882519106,928125724,8233924815,6422160956
1596284849,882519106,928126716,8233925080,6422161221
1596284850,882519106,928127695,8233925335,6422161476
1596284851,882519106,928128601,8233925680,6422161821
1596284852,882519106,928129548,8233925990,6422162131
1596284853,882519106,928130518,8233926268,6422162409
1596284854,882519106,928131510,8233926532,6422162673
1596284855,882519106,928132410,8233926836,6422162977
1596284856,882519106,928133192,8233927332,6422163473
1596284857,882519106,928133400,8233927811,6422163952
1596284858,882519106,928133470,8233928204,6422164345
1596284859,882519106,928133485,8233928610,6422164751
1596284860,882519106,928133514,8233929010,6422165151
1596284861,882519106,928133548,8233929262,6422165403
1596284862,882519106,928133566,8233929513,6422165654
1596284863,882519106,928133575,8233929751,6422165892
1596284864,882519106,928133590,8233930000,6422166141
1596284865,882519106,928133619,8233930245,6422166386
1596284866,882519106,928133670,8233930513,6422166654
1596284867,882519106,928133707,8233930756,6422166897
1596284868,882519106,928133721,8233931007,6422167148
1596284869,882519106,928133745,8233931247,6422167388
1596284870,882519106,928133762,8233931484,6422167625
1596284871,882519106,928133776,8233931725,6422167866
1596284872,882519106,928133794,8233932095,6422168236
1596284873,882519106,928133808,8233932552,6422168693
1596284874,882519106,928133826,8233932989,6422169130
1596284875,882519106,928133843,8233933447,6422169588
1596284876,882519106,928133848,8233933905,6422170046
1596284877,882519106,928133853,8233934366,6422170507
1596284878,882519106,928133857,8233934832,6422170973
1596284879,882519106,928133865,8233935282,6422171423
1596284880,882519106,928133897,8233935714,6422171855
1596284881,882519106,928133939,8233936151,6422172292
1596284882,882519106,928133962,8233936571,6422172712
1596284883,882519106,928133971,8233936993,6422173134
1596284884,882519106,928133992,8233937422,6422173563
1596284885,882519106,928134006,8233937855,6422173996
1596284886,882519106,928134006,8233938273,6422174414
1596284887,882519106,928134019,8233938711,6422174852
1596284888,882519106,928134026,8233939139,6422175280
1596284889,882519106,928134035,8233939549,6422175690
1596284890,882519106,928134054,8233940018,6422176159
1596284891,882519106,928134073,8233940470,6422176611
1596284892,882519106,928134094,8233940794,6422176935
1596284893,882519106,928134106,8233941041,6422177182
1596284894,882519106,928134119,8233941272,6422177413
1596284895,882519106,928134141,8233941518,6422177659
1596284896,882519106,928134178,8233941774,6422177915
1596284897,882519106,928134195,8233942024,6422178165
1596284898,882519106,928134206,8233942269,6422178410
1596284899,882519106,928134216,8233942509,6422178650
1596284900,882519106,928134224,8233942760,6422178901
1596284901,882519106,928134232,8233943003,6422179144
1596284902,882519106,928134245,8233943255,6422179396
1596284903,882519106,928134247,8233943473,6422179614
1596284904,882519106,928134269,8233943805,6422179946
1596284905,882519106,928134279,8233944231,6422180372
1596284906,882519106,928134294,8233944770,6422180911
1596284907,882519106,928134321,8233945405,6422181546
1596284908,882519106,928134345,8233946030,6422182171
1596284909,882519106,928134358,8233946663,6422182804
1596284910,882519106,928134366,8233947285,6422183426
1596284911,882519107,928134389,8233947828,6422183968
1596284912,882519107,928134409,8233948318,6422184458
1596284913,882519107,928134428,8233948811,6422184951
1596284914,882519108,928134449,8233949297,6422185436
1596284915,882519109,928134457,8233949808,6422185946
1596284916,882519109,928134479,8233950308,6422186446
1596284917,882519109,928134503,8233950838,6422186976
1596284918,882519109,928134517,8233951351,6422187489
1596284919,882519111,928134547,8233951759,6422187895
1596284920,882519115,928134589,8233952270,6422188402
1596284921,882519115,928134620,8233952798,6422188930
1596284922,882519115,928134660,8233953345,6422189477
1596284923,882519116,928134677,8233953876,6422190007
1596284924,882519121,928134697,8233954343,6422190469
1596284925,882519121,928134705,8233954833,6422190959
1596284926,882519121,928134724,8233955371,6422191497
1596284927,882519122,928134749,8233955898,6422192023
1596284928,882519126,928134768,8233956433,6422192554
1596284929,882519126,928134795,8233956867,6422192988
1596284930,882519127,928134810,8233957290,6422193410
1596284931,882519128,928134835,8233957535,6422193654
1596284932,882519132,928134848,8233957774,6422193889
1596284933,882519132,928134856,8233958020,6422194135
